SuperUserName,CustID,"GROUP_CONCAT(CategorySports SEPARATOR ', ')"
DH,43208826,"High Risk Punter(Non-Sports)"
DH,43214525,"Normal Member(Soccer, Non-Sports)"
DH,43218320,"High Risk Punter(Soccer)"
DH,43218365,"Normal Member(Soccer)"
DH,43222620,NULL
DH,43226063,"Normal Member(Other-Sports, Non-Sports), High Risk Punter(Soccer)"
DH,43226206,NULL
DH,43226256,"Normal Member(Soccer, Other-Sports, Non-Sports)"
DH,43226295,"Smart Punter(Non-Sports), High Risk Punter(Soccer)"
DH,43230955,NULL
DH,43232559,"Normal Member(Non-Sports)"
DH,43232570,"High Risk Punter(Non-Sports)"
DH,43235197,"Normal Member(Basketball), High Risk Punter(Soccer, Parlay)"
DH,43241322,NULL
DH,43246713,NULL
DH,43264186,"Normal Member(Soccer)"
DH,43264449,"Normal Member(Soccer)"
DH,43265579,NULL
DH,43265665,"Normal Member(Soccer)"
DH,43271801,NULL
DH,43271873,"Normal Member(Soccer)"
DH,43272364,"Normal Member(Soccer, Non-Sports)"
DH,43272869,"Normal Member(Soccer)"
DH,43276781,NULL
DH,43281765,NULL
DH,43283820,"Normal Member(Non-Sports)"
DH,43283827,"Normal Member(Other-Sports), High Risk Punter(Soccer)"
DH,43284243,"High Risk Punter(Non-Sports)"
DH,43284280,"Normal Member(Non-Sports)"
DH,43286021,"High Risk Punter(Soccer)"
DH,43288846,"Normal Member(Soccer)"
DH,43304601,"Normal Member(Non-Sports)"
DH,43312525,NULL
DH,43316053,"Normal Member(Soccer)"
DH,43316110,"Normal Member(Soccer)"
DH,43316230,"Normal Member(Soccer)"
DH,43316298,VIP(Soccer)
DH,43329677,"Normal Member(Soccer)"
DH,43329840,"High Risk Punter(Soccer)"
DH,43329897,"Normal Member(Soccer), High Risk Punter(Other-Sports)"
DH,43329900,"High Risk Punter(Soccer)"
DH,43330051,NULL
DH,43330224,"Normal Member(Soccer)"
DH,43330249,NULL
DH,43330277,"Normal Member(Soccer)"
DH,43330284,"Normal Member(Soccer)"
DH,43330307,"Normal Member(Soccer)"
DH,43330725,"Normal Member(Basketball, Non-Sports)"
DH,43330991,NULL
DH,43331010,"High Risk Punter(Soccer)"
DH,43331032,"Normal Member(Soccer)"
DH,43332324,"High Risk Punter(Soccer)"
DH,43334050,NULL
DH,43334944,"Normal Member(Non-Sports)"
DH,43336487,"Normal Member(Soccer, Non-Sports, Parlay)"
DH,43338637,"High Risk Punter(Soccer)"
DH,43338714,"Normal Member(Soccer)"
DH,43338753,"Normal Member(Soccer)"
DH,43338959,NULL
DH,43338973,"Normal Member(Soccer)"
DH,43340772,NULL
DH,43348174,NULL
DH,43349850,NULL
DH,43352890,"Normal Member(Soccer)"
DH,43352979,"High Risk Punter(Soccer)"
DH,43353040,NULL
DH,43356990,"Normal Member(Soccer)"
DH,43374114,NULL
DH,43380941,"Normal Member(Soccer)"
DH,43381010,NULL
DH,43381022,NULL
DH,43381064,NULL
DH,43381239,NULL
DH,43386067,"High Risk Punter(Soccer)"
DH,43398807,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
DH,43400709,NULL
DH,43401572,"High Risk Punter(Soccer)"
DH,43401625,"High Risk Punter(Soccer)"
DH,43408015,NULL
DH,43408356,"Normal Member(Non-Sports)"
DH,43411566,"Normal Member(Soccer, Non-Sports)"
DH,43411582,"Normal Member(Non-Sports)"
DH,43411588,"Normal Member(Soccer)"
DH,43411599,"Normal Member(Non-Sports)"
DH,43412278,NULL
DH,43415031,NULL
DH,43415043,NULL
DH,43415221,"Normal Member(Soccer)"
DH,43415304,NULL
DH,43417593,NULL
DH,43418253,NULL
DH,43418394,"Normal Member(Soccer)"
DH,43418456,"Normal Member(Soccer, Non-Sports)"
DH,43418592,"Normal Member(Soccer, Parlay)"
DH,43418666,"High Risk Punter(Soccer)"
DH,43418765,"High Risk Punter(Soccer)"
DH,43418853,"Normal Member(Soccer, Parlay)"
DH,43418894,"Normal Member(Soccer, Non-Sports)"
DH,43418918,NULL
DH,43418955,"Normal Member(Soccer)"
DH,43424226,"Normal Member(Non-Sports)"
DH,43424242,"High Risk Punter(Non-Sports)"
DH,43424251,"Normal Member(Non-Sports)"
DH,43429216,NULL
DH,43429942,NULL
DH,43429953,"Normal Member(Non-Sports)"
DH,43429969,"High Risk Punter(Non-Sports)"
DH,43435232,"High Risk Punter(Soccer, Parlay)"
DH,43435390,NULL
DH,43443806,NULL
DH,43445945,"Normal Member(Non-Sports)"
DH,43445952,"Normal Member(Non-Sports)"
DH,43445957,"Normal Member(Non-Sports)"
DH,43445964,"Normal Member(Non-Sports)"
DH,43445981,"Normal Member(Non-Sports)"
DH,43445987,"Normal Member(Non-Sports)"
DH,43445995,"Normal Member(Non-Sports)"
DH,43446015,"Normal Member(Non-Sports)"
DH,43446037,"Normal Member(Non-Sports)"
DH,43446049,NULL
DH,43446437,"Normal Member(Non-Sports)"
DH,43446784,"Normal Member(Soccer)"
DH,43446837,NULL
DH,43446868,"Normal Member(Non-Sports), High Risk Punter(Soccer, Basketball)"
DH,43458651,NULL
DH,43458883,"Normal Member(Soccer)"
DH,43466248,NULL
DH,43467839,NULL
DH,43469727,"Normal Member(Non-Sports)"
DH,43470055,"High Risk Punter(Soccer)"
DH,43470762,NULL
DH,43474376,NULL
DH,43476273,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
DH,43479378,"Normal Member(Non-Sports)"
DH,43484700,NULL
DH,43486458,NULL
DH,43487706,"Normal Member(Non-Sports)"
DH,43490147,NULL
DH,43491747,"High Risk Punter(Soccer)"
DH,43492749,"Normal Member(Soccer)"
DH,43493420,"High Risk Punter(Soccer)"
DH,43499920,NULL
DH,43500025,"Normal Member(Soccer)"
DH,43507562,"Normal Member(Parlay)"
DH,43507746,NULL
DH,43507822,"High Risk Punter(Soccer)"
DH,43510133,"High Risk Punter(Soccer)"
DH,43510618,NULL
DH,43512129,NULL
DH,43513148,NULL
DH,43547986,"Normal Member(Non-Sports)"
DH,43548395,NULL
DH,43548606,NULL
DH,43549299,"High Risk Punter(Non-Sports)"
DH,43564091,NULL
DH,43564100,NULL
DH,43566419,"High Risk Punter(Non-Sports)"
DH,43567113,"Normal Member(Soccer, Basketball)"
DH,43570852,NULL
DH,43570877,NULL
DH,43572022,NULL
DH,43576518,NULL
DH,43579358,NULL
DH,43579865,"High Risk Punter(Soccer)"
DH,43581822,NULL
DH,43592118,NULL
DH,43592753,NULL
DH,43597974,"High Risk Punter(Non-Sports)"
DH,43599467,"Normal Member(Non-Sports)"
DH,43604241,NULL
DH,43605439,NULL
DH,43606382,"Normal Member(Soccer)"
DH,43606648,"Normal Member(Soccer)"
DH,43608538,NULL
DH,43612981,"High Risk Punter(Non-Sports)"
DH,43614955,NULL
DH,43616438,"High Risk Punter(Soccer)"
DH,43616479,"Normal Member(Soccer)"
DH,43617132,NULL
DH,43619389,NULL
DH,43648474,NULL
DH,43650442,NULL
DH,43657117,NULL
DH,43660039,"Normal Member(Non-Sports)"
DH,43661085,NULL
DH,43662616,"Normal Member(Non-Sports)"
DH,43670080,"High Risk Punter(Non-Sports)"
DH,43675612,"Normal Member(Parlay)"
DH,43677003,NULL
DH,43679207,"High Risk Punter(Soccer)"
DH,43679556,"Normal Member(Other-Sports, Parlay)"
DH,43680851,NULL
DH,43682934,"Normal Member(Non-Sports)"
DH,43689319,NULL
DH,43707918,"Normal Member(Soccer)"
DH,43708033,NULL
FAT,21557574,VIP(Soccer)
FAT,21558042,"VIP(Basketball), High Risk Punter(Other-Sports)"
FAT,21558319,"VIP(Soccer, Basketball, Non-Sports), High Risk Punter(Other-Sports)"
FAT,21559348,"VIP(Soccer, Basketball, Other-Sports)"
FAT,21559647,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer), High Risk Punter(Other-Sports)"
FAT,21559808,"Normal Member(Soccer, Non-Sports, Parlay)"
FAT,21563747,"VIP(Soccer, Basketball, Other-Sports)"
FAT,21564078,"Normal Member(Soccer, Non-Sports)"
FAT,21565124,"High Risk Punter(Soccer)"
FAT,21566666,"VIP(Soccer, Basketball, Other-Sports)"
FAT,21567474,"Normal Member(Parlay), VIP(Soccer)"
FAT,21573113,"VIP(Soccer, Basketball, Non-Sports)"
FAT,21578588,"Normal Member(Other-Sports, Parlay), VIP(Soccer)"
FAT,21595736,"VIP(Soccer, Basketball, Other-Sports)"
FAT,21613602,"VIP(Non-Sports), High Risk Punter(Parlay)"
FAT,21614085,VIP(Soccer)
FAT,21637321,"VIP(Non-Sports, Parlay)"
FAT,21638856,"High Risk Punter(Parlay)"
FAT,21642735,VIP(Soccer)
FAT,21655768,VIP(Parlay)
FAT,21680823,"VIP(Soccer, Basketball, Non-Sports)"
FAT,21693825,"High Risk Punter(Parlay)"
FAT,21780567,VIP(Parlay)
FAT,21910459,"VIP(Soccer, Non-Sports)"
FAT,22616176,"VIP(Non-Sports), High Risk Punter(Soccer)"
FAT,22726168,"Normal Member(Other-Sports)"
FAT,22830132,"Normal Member(Parlay), VIP(Soccer)"
FAT,23201348,"VIP(Soccer, Non-Sports)"
FAT,24839637,"Normal Member(Soccer, Other-Sports, Parlay), VIP(Basketball), High Risk Punter(Non-Sports)"
FAT,25142210,"VIP(Soccer, Basketball, Other-Sports)"
FAT,25173480,VIP(Soccer)
FAT,26986956,"VIP(Soccer, Parlay)"
FAT,27778974,"High Risk Punter(Basketball)"
FAT,28215691,"Normal Member(Basketball, Other-Sports, E-Sports, Non-Sports), High Risk Punter(Soccer)"
FAT,28756851,VIP(Soccer)
FAT,28974652,"High Risk Punter(Basketball, Parlay)"
FAT,29106988,"Normal Member(Soccer, Parlay), Smart Punter(Non-Sports)"
FAT,29124282,"Normal Member(Non-Sports, Parlay), VIP(Soccer)"
FAT,29960856,"High Risk Punter(Soccer)"
FAT,30467137,"VIP(Soccer, Basketball)"
FAT,30950506,"Normal Member(Soccer, Parlay), High Risk Punter(Non-Sports)"
FAT,31471481,"Normal Member(Soccer, Non-Sports, Parlay)"
FAT,32065576,"Normal Member(Soccer, Non-Sports, Parlay)"
FAT,32212834,"High Risk Punter(Soccer)"
FAT,32591332,"Normal Member(Soccer)"
FAT,33570458,"High Risk Punter(Non-Sports)"
FAT,33570468,"Normal Member(Soccer, Other-Sports)"
FAT,33570494,"Normal Member(Other-Sports), Smart Punter(Non-Sports), High Risk Punter(Soccer, Basketball)"
FAT,33578073,"Normal Member(Non-Sports), High Risk Punter(Parlay)"
FAT,33578089,"Normal Member(Soccer, Non-Sports, Parlay)"
FAT,33578092,"Normal Member(Non-Sports, Parlay)"
FAT,34106889,"Normal Member(Soccer), VIP(Parlay)"
FAT,35737659,"Normal Member(Soccer, Non-Sports, Parlay)"
FAT,35929962,"High Risk Punter(Parlay)"
FAT,36463317,VIP(Parlay)
FAT,38583604,NULL
FAT,38603158,"Normal Member(Non-Sports)"
FAT,38623653,"Normal Member(Soccer, Parlay)"
FAT,38695334,"Normal Member(Non-Sports)"
FAT,38695345,"Normal Member(Soccer, Non-Sports)"
FAT,39049589,"High Risk Punter(Non-Sports)"
FAT,39096311,"Normal Member(Parlay)"
FAT,40654478,"Normal Member(Non-Sports)"
FAT,41451822,"Normal Member(Non-Sports)"
FAT,41453988,"Normal Member(Soccer, Non-Sports)"
FAT,41563345,"Normal Member(Non-Sports)"
FAT,41716147,"Normal Member(Non-Sports)"
FAT,41724964,"High Risk Punter(Non-Sports)"
FAT,42192911,"High Risk Punter(Non-Sports)"
FAT,42449758,"Normal Member(Soccer, Non-Sports)"
KC,27975793,"High Risk Punter(Parlay)"
KC,27978647,"Normal Member(Soccer, Parlay)"
KC,27985165,"Normal Member(Soccer)"
KC,27985195,VIP(Soccer)
KC,27985260,VIP(Soccer)
KC,28003383,VIP(Soccer)
KC,28054365,"Normal Member(Soccer)"
KC,28071548,"VIP(Soccer, Basketball, Non-Sports)"
KC,28299943,VIP(Soccer)
KC,28319011,VIP(Soccer)
KC,28319078,"High Risk Punter(Soccer)"
KC,28378280,VIP(Soccer)
KC,28429674,"High Risk Punter(Other-Sports, E-Sports)"
KC,28455947,VIP(Soccer)
KC,28693515,"High Risk Punter(Basketball)"
KC,28950144,VIP(Soccer)
KC,29293800,"Normal Member(Basketball), High Risk Punter(Soccer)"
KC,30097056,"VIP(Soccer, Other-Sports)"
KC,30131914,"Normal Member(Soccer, Basketball)"
KC,30407394,"Smart Punter(Soccer), High Risk Punter(Other-Sports)"
KC,30624099,VIP(Soccer)
KC,31647180,VIP(Soccer)
KC,31972470,"VIP(Soccer, Non-Sports)"
KC,32501922,VIP(Soccer)
KC,32940741,VIP(Soccer)
KC,36271324,VIP(Soccer)
KC,36480467,"High Risk Punter(Soccer)"
KC,37549577,VIP(Soccer)
KC,38677332,VIP(Soccer)
KC,38871386,VIP(Soccer)
KC,39147274,"VIP(Soccer), High Risk Punter(E-Sports)"
KC,39279400,"Normal Member(Soccer)"
KC,39398111,VIP(Basketball)
KC,39742124,"High Risk Punter(Basketball)"
KC,40238835,VIP(Soccer)
KC,40932393,"Normal Member(Other-Sports), High Risk Punter(Soccer)"
KC,41193642,"Normal Member(Non-Sports)"
KC,41282026,"Normal Member(Non-Sports)"
KC,41299528,"Normal Member(Non-Sports)"
KC,41425191,NULL
KC,41511538,"Normal Member(Non-Sports)"
KC,41821494,"Normal Member(Non-Sports)"
KC,41863671,"Normal Member(Basketball), VIP(Soccer), High Risk Punter(Non-Sports)"
KC,41884802,"Normal Member(Non-Sports)"
KC,41896448,NULL
KC,41969898,"Normal Member(Non-Sports), VIP(Soccer), High Risk Punter(Basketball)"
KC,42223805,"Normal Member(Non-Sports)"
KC,42281638,"Normal Member(Non-Sports)"
KC,42758922,"High Risk Punter(Soccer)"
KC,43002554,"Normal Member(Soccer)"
KC,43150931,NULL
KC,43354721,"Normal Member(Soccer, E-Sports), High Risk Punter(Non-Sports)"
NO,39850690,"VIP(Soccer, Basketball)"
NO,39860196,VIP(Non-Sports)
NO,39861699,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,39864834,VIP(Non-Sports)
NO,39864993,"Smart Punter(Non-Sports), High Risk Punter(Basketball)"
NO,39866418,"Normal Member(Parlay)"
NO,39867219,NULL
NO,39867227,"High Risk Punter(Soccer)"
NO,39867234,"Normal Member(Basketball, Non-Sports), VIP(Soccer)"
NO,39867240,"Normal Member(Basketball, Other-Sports), High Risk Punter(Soccer)"
NO,39867244,"High Risk Punter(Parlay)"
NO,39867252,"Normal Member(Soccer, Non-Sports)"
NO,39867259,"Normal Member(Soccer, Basketball, Other-Sports)"
NO,39867268,"Normal Member(Parlay), High Risk Punter(Soccer)"
NO,39867282,VIP(Soccer)
NO,39867468,"Normal Member(Soccer, Non-Sports), High Risk Punter(Parlay)"
NO,39867848,"Normal Member(Parlay), High Risk Punter(Soccer)"
NO,39868278,"Normal Member(Non-Sports)"
NO,39890419,VIP(Non-Sports)
NO,39892404,"Normal Member(Soccer, Basketball, Non-Sports)"
NO,39892409,"Normal Member(Soccer)"
NO,39892418,"High Risk Punter(Soccer)"
NO,39892423,"Normal Member(Soccer, Non-Sports)"
NO,39892427,"Normal Member(Soccer, Basketball, Other-Sports, Non-Sports, Parlay)"
NO,39892431,"Normal Member(Basketball), High Risk Punter(Soccer)"
NO,39892437,"Normal Member(Basketball, Other-Sports, Non-Sports), VIP(Soccer)"
NO,39892444,"High Risk Punter(E-Sports)"
NO,39895702,"Normal Member(Non-Sports)"
NO,39928198,VIP(Soccer)
NO,39957303,"Normal Member(Soccer, Basketball)"
NO,39957332,"VIP(Soccer), High Risk Punter(Basketball)"
NO,39957385,"Normal Member(Basketball), High Risk Punter(Soccer)"
NO,39957886,NULL
NO,39958052,"Normal Member(Soccer, Basketball, Other-Sports)"
NO,39978122,"Normal Member(Non-Sports)"
NO,39978549,"Normal Member(Soccer, Non-Sports)"
NO,39978649,"Normal Member(Non-Sports)"
NO,39978784,"Normal Member(Non-Sports)"
NO,39978795,"Normal Member(Non-Sports)"
NO,39979050,"Normal Member(Non-Sports)"
NO,39979068,"Normal Member(Non-Sports)"
NO,39985419,"Normal Member(Non-Sports)"
NO,39986290,"Normal Member(Non-Sports)"
NO,39986481,NULL
NO,39986726,NULL
NO,39986870,NULL
NO,39987055,NULL
NO,39987442,NULL
NO,39987514,NULL
NO,39987540,NULL
NO,39987561,NULL
NO,40017583,"VIP(Other-Sports, E-Sports)"
NO,40028656,"Normal Member(Soccer)"
NO,40031082,"Normal Member(Non-Sports, Parlay), High Risk Punter(Soccer)"
NO,40033897,NULL
NO,40046115,"VIP(Soccer, Basketball)"
NO,40046144,"VIP(Soccer, Basketball)"
NO,40084024,NULL
NO,40090243,VIP(Non-Sports)
NO,40090252,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,40090266,"High Risk Punter(Non-Sports)"
NO,40090324,"High Risk Punter(Soccer)"
NO,40090331,"Normal Member(Basketball), Smart Punter(Non-Sports), High Risk Punter(Soccer)"
NO,40090349,"Normal Member(Non-Sports)"
NO,40090360,"Normal Member(Parlay), High Risk Punter(Non-Sports)"
NO,40090390,"Smart Punter(Non-Sports), High Risk Punter(Soccer)"
NO,40090399,"High Risk Punter(Soccer)"
NO,40155952,"High Risk Punter(Parlay)"
NO,40260035,"High Risk Punter(Non-Sports)"
NO,40397329,VIP(Non-Sports)
NO,40404205,"Normal Member(Soccer)"
NO,40407804,"Normal Member(Non-Sports)"
NO,40408055,"Normal Member(Soccer)"
NO,40408061,"Normal Member(Non-Sports)"
NO,40411103,"Normal Member(Soccer)"
NO,40411125,NULL
NO,40419863,NULL
NO,40437378,NULL
NO,40437985,"High Risk Punter(Soccer)"
NO,40438225,NULL
NO,40438241,"Normal Member(Non-Sports)"
NO,40442284,"Normal Member(Parlay)"
NO,40452004,NULL
NO,40452020,"High Risk Punter(Non-Sports)"
NO,40452531,"High Risk Punter(Non-Sports)"
NO,40456208,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,40458561,NULL
NO,40459557,"Normal Member(Soccer)"
NO,40459784,"Normal Member(Non-Sports), High Risk Punter(Parlay)"
NO,40460016,"High Risk Punter(Non-Sports)"
NO,40478173,NULL
NO,40480459,"Normal Member(Soccer)"
NO,40496702,VIP(Non-Sports)
NO,40512864,"High Risk Punter(Non-Sports)"
NO,40512880,"Normal Member(Parlay)"
NO,40512891,"VIP(Soccer, Non-Sports)"
NO,40524213,"VIP(Soccer, Basketball, Other-Sports)"
NO,40529122,"Normal Member(Soccer, Non-Sports), High Risk Punter(Basketball)"
NO,40534221,"High Risk Punter(Non-Sports, Parlay)"
NO,40534862,"Normal Member(Non-Sports)"
NO,40539956,NULL
NO,40549477,"Normal Member(Non-Sports)"
NO,40549530,"Normal Member(Non-Sports)"
NO,40549610,"Normal Member(Non-Sports)"
NO,40549637,"Normal Member(Soccer)"
NO,40554239,"High Risk Punter(Soccer, Non-Sports)"
NO,40554256,NULL
NO,40557723,"High Risk Punter(Parlay)"
NO,40564301,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,40564316,"Normal Member(Non-Sports)"
NO,40564407,"Normal Member(Non-Sports)"
NO,40574896,"Normal Member(Non-Sports)"
NO,40612741,"High Risk Punter(Soccer)"
NO,40627007,"Normal Member(Soccer, Basketball, Non-Sports)"
NO,40627095,"Normal Member(Soccer, Basketball, Parlay)"
NO,40627107,"Normal Member(Non-Sports, Parlay)"
NO,40627171,NULL
NO,40627327,"Normal Member(Non-Sports)"
NO,40627403,"Normal Member(Non-Sports)"
NO,40627415,VIP(Non-Sports)
NO,40627468,NULL
NO,40627491,"Normal Member(Non-Sports, Parlay)"
NO,40627501,"Normal Member(Non-Sports)"
NO,40628171,"Normal Member(Non-Sports)"
NO,40628208,"High Risk Punter(Non-Sports)"
NO,40628218,"Normal Member(Soccer), High Risk Punter(Parlay)"
NO,40628241,"Normal Member(Non-Sports)"
NO,40628250,NULL
NO,40628258,"Normal Member(Soccer, Basketball, Non-Sports)"
NO,40628301,"Normal Member(Soccer)"
NO,40628311,"High Risk Punter(Non-Sports)"
NO,40628365,"Normal Member(Non-Sports)"
NO,40630510,"Normal Member(Soccer, Non-Sports)"
NO,40660859,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,40674534,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
NO,40688885,"Normal Member(Non-Sports)"
NO,40688919,"Normal Member(Soccer)"
NO,40689252,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
NO,40689266,"Normal Member(Non-Sports)"
NO,40689271,"Normal Member(Soccer, Other-Sports), VIP(Basketball), High Risk Punter(E-Sports)"
NO,40716505,"Normal Member(Non-Sports)"
NO,40719428,NULL
NO,40719431,"Normal Member(Non-Sports)"
NO,40719434,"Normal Member(Soccer, Non-Sports)"
NO,40740070,"Normal Member(Non-Sports)"
NO,40740083,NULL
NO,40740117,"Normal Member(Parlay)"
NO,40782620,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,40790579,"Normal Member(Non-Sports)"
NO,40790612,"Normal Member(Non-Sports)"
NO,40790624,NULL
NO,40790668,NULL
NO,40790689,NULL
NO,40790740,"Normal Member(Non-Sports)"
NO,40801522,"Normal Member(Non-Sports)"
NO,40801558,"Normal Member(Non-Sports)"
NO,40801597,"Smart Punter(Non-Sports)"
NO,40801618,NULL
NO,40861611,NULL
NO,40861649,"Normal Member(Non-Sports)"
NO,40861829,"Normal Member(Non-Sports)"
NO,40861853,"Normal Member(Non-Sports)"
NO,40861867,"Normal Member(Non-Sports)"
NO,40861879,"Normal Member(Non-Sports)"
NO,40861896,"Normal Member(Non-Sports, Parlay)"
NO,40861913,"Normal Member(Non-Sports)"
NO,40861922,"Normal Member(Soccer, Parlay)"
NO,40861933,NULL
NO,40862023,"Normal Member(Parlay), VIP(Non-Sports)"
NO,40862041,"Normal Member(Non-Sports)"
NO,40862052,"Normal Member(Soccer), High Risk Punter(Parlay)"
NO,40862071,"Normal Member(Non-Sports), High Risk Punter(Parlay)"
NO,40862086,"Normal Member(Non-Sports)"
NO,40862097,NULL
NO,40862107,"Normal Member(Non-Sports)"
NO,40862133,"Normal Member(Non-Sports)"
NO,40862190,"High Risk Punter(Non-Sports)"
NO,40862273,"Smart Punter(Non-Sports)"
NO,40862447,"Normal Member(Soccer)"
NO,40862533,NULL
NO,40862556,NULL
NO,40862574,"High Risk Punter(Non-Sports)"
NO,40862586,NULL
NO,40862608,"Normal Member(Non-Sports)"
NO,40862646,"Normal Member(Non-Sports)"
NO,40862658,"Normal Member(Non-Sports)"
NO,40862667,NULL
NO,40862682,"Normal Member(Non-Sports)"
NO,40862701,"Normal Member(Non-Sports)"
NO,40869396,"VIP(Soccer, Basketball)"
NO,40869524,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
NO,40869635,"Normal Member(Non-Sports), Smart Punter(Soccer)"
NO,40869690,"Normal Member(Soccer, Basketball, Other-Sports)"
NO,40869722,"Normal Member(Soccer, Parlay)"
NO,40869871,"Normal Member(Soccer)"
NO,40869916,"Normal Member(Soccer)"
NO,40869965,"Normal Member(Non-Sports)"
NO,40870003,VIP(Soccer)
NO,40870034,"Normal Member(Other-Sports, Non-Sports), High Risk Punter(Soccer, Basketball)"
NO,40870065,"Normal Member(Basketball, Parlay), High Risk Punter(Soccer)"
NO,40870094,"Normal Member(Soccer), High Risk Punter(Basketball)"
NO,40870125,"Normal Member(Basketball), High Risk Punter(Soccer)"
NO,40870154,"Normal Member(Soccer, Basketball, Other-Sports, Parlay)"
NO,40870174,"Normal Member(Soccer, Parlay)"
NO,40877642,"Normal Member(Basketball, Other-Sports, Parlay), High Risk Punter(Soccer)"
NO,40886469,"Normal Member(Basketball, Other-Sports), High Risk Punter(Soccer)"
NO,40895057,"Normal Member(Soccer), High Risk Punter(Basketball)"
NO,40910591,"Normal Member(Soccer)"
NO,40916095,"Normal Member(Non-Sports)"
NO,40917949,"Normal Member(Parlay), High Risk Punter(Soccer)"
NO,40917974,"Normal Member(Parlay), High Risk Punter(Non-Sports)"
NO,40917991,"Normal Member(Soccer)"
NO,40918001,"Normal Member(Basketball, Parlay), High Risk Punter(Soccer)"
NO,40918011,"High Risk Punter(Soccer)"
NO,40918039,"Normal Member(Parlay), Smart Punter(Soccer)"
NO,40918063,"Normal Member(Soccer, Non-Sports)"
NO,40918077,"Normal Member(Non-Sports)"
NO,41009689,"Normal Member(Basketball, Other-Sports), High Risk Punter(Soccer)"
NO,41031631,"High Risk Punter(Soccer, Parlay)"
NO,41031660,"VIP(Soccer), High Risk Punter(Other-Sports)"
NO,41031691,"Normal Member(Soccer, Non-Sports)"
NO,41053264,"Normal Member(Parlay), Probation(Soccer)"
NO,41053474,NULL
NO,41053497,"Normal Member(Soccer, Basketball, Non-Sports), Smart Punter(Parlay)"
NO,41053515,"Normal Member(Soccer, Non-Sports)"
NO,41053571,"Normal Member(Non-Sports)"
NO,41053630,"Normal Member(Soccer, Non-Sports, Parlay)"
